year,month,day,hour,min,sec,close_hour,cmin,csec,open_hour,omin,osec,camb,close_month,close_day
2014,8,7,10,43,57,11,5,40,11,5,10,1,8,7
2014,8,7,11,46,36,12,8,20,12,7,49,1,8,7
2014,8,7,12,49,16,13,10,59,13,10,29,1,8,7
2014,8,7,13,51,57,14,13,40,14,13,9,1,8,7
2014,8,7,14,54,36,15,16,19,15,15,48,1,8,7
2014,8,7,15,57,15,16,18,57,16,18,27,1,8,7
2014,8,7,16,59,53,17,21,34,17,21,4,1,8,7
2014,8,7,18,2,27,18,24,9,18,23,38,1,8,7
2014,8,7,19,5,2,19,26,44,19,26,14,1,8,7
2014,8,7,20,7,37,20,29,20,20,28,49,1,8,7
2014,8,7,21,10,12,21,31,55,21,31,25,1,8,7
2014,8,7,22,12,48,22,34,31,22,34,0,1,8,7
2014,8,7,23,15,23,23,37,5,23,36,35,1,8,7
2014,8,8,0,17,54,0,39,33,0,39,2,1,8,8
2014,8,8,1,20,17,1,41,57,1,41,26,1,8,8
2014,8,8,2,22,41,2,44,20,2,43,50,1,8,8
2014,8,8,3,25,5,3,46,45,3,46,15,1,8,8
2014,8,8,4,27,30,4,49,10,4,48,39,1,8,8
2014,8,8,5,29,55,5,51,35,5,51,5,1,8,8
2014,8,8,6,32,20,6,53,59,6,53,28,1,8,8
2014,8,8,7,34,43,7,56,22,7,55,52,1,8,8
2014,8,8,8,37,7,8,58,46,8,58,16,1,8,8
2014,8,8,9,39,31,10,1,11,10,0,41,1,8,8
2014,8,8,10,42,5,11,3,49,11,3,18,1,8,8
2014,8,8,11,44,45,12,6,28,12,5,57,1,8,8
2014,8,8,12,47,24,13,9,8,13,8,37,1,8,8
2014,8,8,13,50,5,14,11,49,14,11,18,1,8,8
2014,8,8,14,52,48,15,14,31,15,14,1,1,8,8
2014,8,8,16,11,48,16,33,19,16,32,48,1,8,8
2014,8,8,17,13,58,17,35,38,17,35,8,1,8,8
2014,8,8,18,16,25,18,38,5,18,37,35,1,8,8
2014,8,8,19,18,52,19,40,33,19,40,3,1,8,8
2014,8,8,20,21,20,20,43,2,20,42,31,1,8,8
2014,8,8,21,23,55,21,45,39,21,45,9,1,8,8
2014,8,8,22,26,30,22,48,12,22,47,42,1,8,8
2014,8,8,23,29,3,23,50,46,23,50,16,1,8,8
2014,8,9,0,31,31,0,53,10,0,52,40,1,8,9
2014,8,9,1,33,54,1,55,37,1,55,7,1,8,9
2014,8,9,2,36,29,2,58,12,2,57,42,1,8,9
2014,8,9,3,39,4,4,0,46,4,0,16,1,8,9
2014,8,9,4,41,38,5,3,21,5,2,51,1,8,9
2014,8,9,5,44,15,6,5,57,6,5,27,1,8,9
2014,8,9,6,46,50,7,8,31,7,8,1,1,8,9
2014,8,9,7,49,24,8,11,5,8,10,35,1,8,9
2014,8,9,8,51,58,9,13,40,9,13,9,1,8,9
2014,8,9,9,54,34,10,16,18,10,15,48,1,8,9
2014,8,9,10,57,20,11,19,5,11,18,35,1,8,9
2014,8,9,12,0,7,12,21,53,12,21,22,1,8,9
2014,8,9,13,2,54,13,24,41,13,24,11,1,8,9
2014,8,9,14,5,42,14,27,28,14,26,58,1,8,9
2014,8,9,15,8,28,15,30,15,15,29,44,1,8,9
2014,8,9,16,11,14,16,33,0,16,32,30,1,8,9
2014,8,9,17,13,59,17,35,46,17,35,15,1,8,9
2014,8,9,18,16,45,18,38,31,18,38,1,1,8,9
2014,8,9,19,19,30,19,41,17,19,40,47,1,8,9
2014,8,9,20,22,16,20,44,3,20,43,32,1,8,9
2014,8,9,21,25,3,21,46,51,21,46,21,1,8,9
2014,8,9,22,27,49,22,49,36,22,49,6,1,8,9
2014,8,9,23,30,35,23,52,21,23,51,51,1,8,9
2014,8,10,0,33,20,0,55,8,0,54,37,1,8,10
2014,8,10,1,36,8,1,57,55,1,57,25,1,8,10
2014,8,10,2,38,55,3,0,43,3,0,12,1,8,10
2014,8,10,3,41,43,4,3,29,4,2,59,1,8,10
2014,8,10,4,44,31,5,6,17,5,5,47,1,8,10
2014,8,10,5,47,19,6,9,6,6,8,35,1,8,10
2014,8,10,6,50,9,7,11,54,7,11,24,1,8,10
2014,8,10,7,52,58,8,14,42,8,14,12,1,8,10
2014,8,10,8,55,44,9,17,29,9,16,59,1,8,10
2014,8,10,9,58,31,10,20,20,10,19,50,1,8,10
2014,8,10,11,1,30,11,23,20,11,22,49,1,8,10
2014,8,10,12,4,28,12,26,19,12,25,48,1,8,10
2014,8,10,13,7,28,13,29,19,13,28,49,1,8,10
2014,8,10,14,10,28,14,32,20,14,31,50,1,8,10
2014,8,10,15,13,28,15,35,20,15,34,50,1,8,10
2014,8,10,16,16,28,16,38,19,16,37,48,1,8,10
2014,8,10,17,19,26,17,41,17,17,40,47,1,8,10
2014,8,10,18,22,25,18,44,16,18,43,46,1,8,10
2014,8,10,19,25,23,19,47,14,19,46,44,1,8,10
2014,8,10,20,28,21,20,50,12,20,49,41,1,8,10
2014,8,10,21,31,19,21,53,11,21,52,40,1,8,10
2014,8,10,22,34,18,22,56,10,22,55,39,1,8,10
2014,8,10,23,37,18,23,59,10,23,58,40,1,8,10
2014,8,11,0,40,9,1,1,56,1,1,25,1,8,11
2014,8,11,1,42,56,2,4,42,2,4,11,1,8,11
2014,8,11,2,45,42,3,7,28,3,6,58,1,8,11
2014,8,11,3,48,30,4,10,15,4,9,45,1,8,11
2014,8,11,4,51,17,5,13,3,5,12,33,1,8,11
2014,8,11,5,54,6,6,15,52,6,15,22,1,8,11
2014,8,11,6,56,56,7,18,41,7,18,11,1,8,11
2014,8,11,7,59,44,8,21,29,8,20,59,1,8,11
2014,8,11,9,2,30,9,24,16,9,23,45,1,8,11
2014,8,11,10,5,18,10,27,8,10,26,38,1,8,11
2014,8,11,11,8,17,11,30,8,11,29,38,1,8,11
2014,8,11,12,11,17,12,33,8,12,32,38,1,8,11
2014,8,11,13,14,17,13,36,9,13,35,39,1,8,11
2014,8,11,14,17,18,14,39,10,14,38,40,1,8,11
2014,8,11,15,20,19,15,42,11,15,41,41,1,8,11
2014,8,11,16,23,20,16,45,11,16,44,41,1,8,11
2014,8,11,17,26,19,17,48,10,17,47,40,1,8,11
2014,8,11,18,29,18,18,51,10,18,50,39,1,8,11
2014,8,11,19,32,18,19,54,8,19,53,38,1,8,11
2014,8,11,20,35,15,20,57,7,20,56,37,1,8,11
2014,8,11,21,38,17,22,0,8,21,59,38,1,8,11
2014,8,11,22,41,18,23,3,9,23,2,39,1,8,11
2014,8,11,23,44,19,0,6,9,0,5,39,1,8,12
2014,8,12,0,47,13,1,9,0,1,8,30,1,8,12
2014,8,12,1,50,5,2,11,51,2,11,21,1,8,12
2014,8,12,2,52,56,3,14,43,3,14,13,1,8,12
2014,8,12,3,55,49,4,17,36,4,17,5,1,8,12
2014,8,12,4,58,43,5,20,30,5,20,0,1,8,12
2014,8,12,6,1,36,6,23,23,6,22,53,1,8,12
2014,8,12,7,4,28,7,26,15,7,25,45,1,8,12
2014,8,12,8,7,19,8,29,6,8,28,36,1,8,12
2014,8,12,9,10,9,9,31,58,9,31,28,1,8,12
2014,8,12,10,13,4,10,34,57,10,34,26,1,8,12
2014,8,12,11,16,8,11,38,1,11,37,30,1,8,12
2014,8,12,11,50,39,12,12,15,12,11,45,1,8,12
2014,8,12,12,53,3,13,14,45,13,14,14,1,8,12
2014,8,12,13,55,40,14,17,22,14,16,52,1,8,12
2014,8,12,14,58,18,15,20,0,15,19,30,1,8,12
2014,8,12,16,0,57,16,22,42,16,22,12,1,8,12
2014,8,12,17,3,41,17,25,25,17,24,55,1,8,12
2014,8,12,18,6,21,18,28,5,18,27,35,1,8,12
2014,8,12,19,9,1,19,30,46,19,30,15,1,8,12
2014,8,12,20,11,42,20,33,28,20,32,58,1,8,12
2014,8,12,21,14,25,21,36,15,21,35,45,1,8,12
2014,8,12,22,17,21,22,39,11,22,38,41,1,8,12
2014,8,12,23,20,17,23,42,7,23,41,37,1,8,12
2014,8,13,0,23,9,0,44,57,0,44,27,1,8,13
2014,8,13,1,25,55,1,47,41,1,47,11,1,8,13
2014,8,13,2,28,38,2,50,25,2,49,54,1,8,13
2014,8,13,3,31,22,3,53,8,3,52,38,1,8,13
2014,8,13,4,34,7,4,55,54,4,55,23,1,8,13
2014,8,13,5,36,53,5,58,39,5,58,8,1,8,13
2014,8,13,6,39,36,7,1,22,7,0,52,1,8,13
2014,8,13,7,42,19,8,4,4,8,3,34,1,8,13
2014,8,13,8,45,2,9,6,45,9,6,15,1,8,13
2014,8,13,9,47,41,10,9,26,10,8,55,1,8,13
2014,8,13,10,50,29,11,12,16,11,11,46,1,8,13
2014,8,13,11,53,21,12,15,8,12,14,38,1,8,13
2014,8,13,12,56,13,13,18,0,13,17,30,1,8,13
2014,8,13,13,59,5,14,20,52,14,20,22,1,8,13
2014,8,13,15,1,57,15,23,44,15,23,14,1,8,13
2014,8,13,16,4,49,16,26,37,16,26,7,1,8,13
2014,8,13,17,7,41,17,29,29,17,28,58,1,8,13
2014,8,13,18,10,30,18,32,19,18,31,49,1,8,13
2014,8,13,19,13,22,19,35,12,19,34,42,1,8,13
2014,8,13,20,16,17,20,38,6,20,37,36,1,8,13
2014,8,13,21,19,11,21,41,1,21,40,31,1,8,13
2014,8,13,22,22,6,22,43,58,22,43,28,1,8,13
2014,8,13,23,25,8,23,47,1,23,46,30,1,8,13
2014,8,14,0,28,5,0,49,54,0,49,24,1,8,14
2014,8,14,1,30,57,1,52,46,1,52,15,1,8,14
2014,8,14,2,33,49,2,55,36,2,55,6,1,8,14
2014,8,14,3,36,37,3,58,25,3,57,55,1,8,14
2014,8,14,4,39,28,5,1,16,5,0,46,1,8,14
2014,8,14,5,42,19,6,4,6,6,3,36,1,8,14
2014,8,14,6,45,9,7,6,56,7,6,26,1,8,14
2014,8,14,7,48,0,8,9,46,8,9,16,1,8,14
2014,8,14,8,50,50,9,12,36,9,12,6,1,8,14
2014,8,14,9,53,40,10,15,30,10,14,59,1,8,14
2014,8,14,10,56,39,11,18,28,11,17,58,1,8,14
2014,8,14,11,59,38,12,21,28,12,20,58,1,8,14
2014,8,14,13,2,38,13,24,29,13,23,58,1,8,14
2014,8,14,14,5,38,14,27,29,14,26,58,1,8,14
2014,8,14,15,8,38,15,30,30,15,29,59,1,8,14
2014,8,14,16,11,39,16,33,32,16,33,1,1,8,14
2014,8,14,17,14,42,17,36,34,17,36,4,1,8,14
2014,8,14,18,17,45,18,39,36,18,39,6,1,8,14
2014,8,14,19,20,44,19,42,36,19,42,6,1,8,14
2014,8,14,20,23,45,20,45,37,20,45,7,1,8,14
2014,8,14,21,26,46,21,48,38,21,48,8,1,8,14
2014,8,14,22,29,47,22,51,39,22,51,9,1,8,14
2014,8,14,23,32,49,23,54,41,23,54,10,1,8,14
2014,8,15,0,35,44,0,57,32,0,57,2,1,8,15
2014,8,15,1,38,35,2,0,23,1,59,53,1,8,15
2014,8,15,2,41,25,3,3,13,3,2,42,1,8,15
2014,8,15,3,44,15,4,6,2,4,5,32,1,8,15
2014,8,15,4,47,6,5,8,53,5,8,22,1,8,15
2014,8,15,5,49,56,6,11,43,6,11,13,1,8,15
2014,8,15,6,52,47,7,14,34,7,14,3,1,8,15
2014,8,15,7,55,38,8,17,25,8,16,55,1,8,15
2014,8,15,8,58,30,9,20,17,9,19,47,1,8,15
2014,8,15,10,1,23,10,23,15,10,22,45,1,8,15
2014,8,15,11,4,26,11,26,17,11,25,46,1,8,15
2014,8,15,12,7,27,12,29,20,12,28,49,1,8,15
2014,8,15,13,10,31,13,32,23,13,31,53,1,8,15
2014,8,15,14,25,34,14,47,8,14,46,38,1,8,15
2014,8,15,15,27,44,15,49,23,15,48,53,1,8,15
2014,8,15,16,30,7,16,51,47,16,51,16,1,8,15
2014,8,15,17,32,32,17,54,12,17,53,42,1,8,15
2014,8,15,18,34,58,18,56,38,18,56,8,1,8,15
2014,8,15,19,37,23,19,59,3,19,58,33,1,8,15
2014,8,15,20,39,50,21,1,30,21,1,0,1,8,15
2014,8,15,21,42,19,22,3,58,22,3,28,1,8,15
2014,8,15,22,44,44,23,6,23,23,5,53,1,8,15
2014,8,15,23,47,10,0,8,51,0,8,21,1,8,16
2014,8,16,0,49,38,1,11,16,1,10,46,1,8,16
2014,8,16,1,52,4,2,13,42,2,13,12,1,8,16
2014,8,16,2,54,31,3,16,9,3,15,39,1,8,16
2014,8,16,3,56,57,4,18,34,4,18,4,1,8,16
2014,8,16,4,59,22,5,21,0,5,20,30,1,8,16
2014,8,16,6,1,47,6,23,25,6,22,55,1,8,16
2014,8,16,7,4,12,7,25,51,7,25,21,1,8,16
2014,8,16,8,6,38,8,28,17,8,27,47,1,8,16
2014,8,16,9,9,6,9,30,47,9,30,16,1,8,16
2014,8,16,10,11,37,10,33,23,10,32,52,1,8,16
2014,8,16,11,14,18,11,36,3,11,35,32,1,8,16
2014,8,16,12,16,57,12,38,41,12,38,11,1,8,16
2014,8,16,13,19,35,13,41,20,13,40,49,1,8,16
2014,8,16,14,22,14,14,43,58,14,43,28,1,8,16
2014,8,16,15,24,53,15,46,38,15,46,7,1,8,16
2014,8,16,16,27,33,16,49,19,16,48,48,1,8,16
2014,8,16,17,30,15,17,52,0,17,51,30,1,8,16
2014,8,16,18,32,56,18,54,42,18,54,12,1,8,16
2014,8,16,19,35,36,19,57,20,19,56,50,1,8,16
2014,8,16,20,38,14,20,59,58,20,59,27,1,8,16
2014,8,16,21,40,51,22,2,34,22,2,4,1,8,16
2014,8,16,22,43,28,23,5,11,23,4,41,1,8,16
2014,8,16,23,46,6,0,7,48,0,7,17,1,8,17
2014,8,17,0,48,37,1,10,16,1,9,46,1,8,17
2014,8,17,1,51,6,2,12,46,2,12,15,1,8,17
2014,8,17,2,53,36,3,15,15,3,14,44,1,8,17
2014,8,17,3,56,3,4,17,42,4,17,11,1,8,17
2014,8,17,4,58,30,5,20,9,5,19,38,1,8,17
2014,8,17,6,0,58,6,22,36,6,22,6,1,8,17
2014,8,17,7,3,25,7,25,5,7,24,34,1,8,17
2014,8,17,8,5,53,8,27,33,8,27,3,1,8,17
2014,8,17,9,8,24,9,30,6,9,29,36,1,8,17
2014,8,17,10,10,58,10,32,45,10,32,14,1,8,17
2014,8,17,11,13,44,11,35,30,11,34,59,1,8,17
2014,8,17,12,16,26,12,38,11,12,37,41,1,8,17
2014,8,17,13,19,8,13,40,53,13,40,23,1,8,17
2014,8,17,14,21,50,14,43,36,14,43,6,1,8,17
2014,8,17,15,24,34,15,46,20,15,45,50,1,8,17
2014,8,17,16,27,19,16,49,5,16,48,35,1,8,17
2014,8,17,17,30,4,17,51,48,17,51,18,1,8,17
2014,8,17,18,32,44,18,54,28,18,53,58,1,8,17
2014,8,17,19,35,23,19,57,8,19,56,37,1,8,17
2014,8,17,20,38,3,20,59,48,20,59,17,1,8,17
2014,8,17,21,40,44,22,2,29,22,1,58,1,8,17
2014,8,17,22,43,26,23,5,10,23,4,40,1,8,17
2014,8,17,23,46,8,0,7,49,0,7,19,1,8,18
2014,8,18,0,48,38,1,10,16,1,9,46,1,8,18
2014,8,18,1,51,6,2,12,45,2,12,14,1,8,18
2014,8,18,2,53,35,3,15,14,3,14,44,1,8,18
2014,8,18,3,56,6,4,17,45,4,17,15,1,8,18
2014,8,18,4,58,37,5,20,16,5,19,46,1,8,18
2014,8,18,6,1,8,6,22,46,6,22,16,1,8,18
2014,8,18,7,3,35,7,25,14,7,24,44,1,8,18
2014,8,18,8,6,2,8,27,42,8,27,12,1,8,18
2014,8,18,9,8,32,9,30,14,9,29,44,1,8,18
2014,8,18,10,11,7,10,32,53,10,32,22,1,8,18
2014,8,18,11,13,51,11,35,37,11,35,7,1,8,18
2014,8,18,12,16,35,12,38,20,12,37,50,1,8,18
2014,8,20,14,33,39,14,55,9,14,54,39,1,8,20
2014,8,20,15,4,39,15,26,7,15,25,36,1,8,20
2014,8,20,16,6,40,16,28,12,16,27,42,1,8,20
2014,8,20,17,8,46,17,30,23,17,29,52,1,8,20
2014,8,20,18,11,3,18,32,40,18,32,10,1,8,20
2014,8,20,19,13,22,19,35,0,19,34,30,1,8,20
2014,8,20,20,15,42,20,37,20,20,36,50,1,8,20
2014,8,20,21,18,2,21,39,40,21,39,10,1,8,20
2014,8,20,22,20,23,22,42,3,22,41,32,1,8,20
2014,8,20,23,22,44,23,44,22,23,43,51,1,8,20
2014,8,21,0,24,58,0,46,36,0,46,5,1,8,21
2014,8,21,1,27,17,1,48,55,1,48,25,1,8,21
2014,8,21,2,29,37,2,51,14,2,50,44,1,8,21
2014,8,21,3,31,57,3,53,35,3,53,5,1,8,21
2014,8,21,4,34,18,4,55,57,4,55,27,1,8,21
2014,8,21,5,36,40,5,58,19,5,57,49,1,8,21
2014,8,21,6,39,4,7,0,42,7,0,12,1,8,21
2014,8,21,7,41,24,8,3,2,8,2,31,1,8,21
2014,8,21,8,43,44,9,5,21,9,4,50,1,8,21
2014,8,21,9,46,4,10,7,43,10,7,12,1,8,21
2014,8,21,10,48,35,11,10,16,11,9,46,1,8,21
2014,8,21,11,51,9,12,12,50,12,12,20,1,8,21
2014,8,21,12,53,43,13,15,24,13,14,54,1,8,21
2014,8,21,13,56,19,14,18,0,14,17,30,1,8,21
2014,8,21,14,58,54,15,20,35,15,20,5,1,8,21
2014,8,21,16,1,28,16,23,9,16,22,39,1,8,21
2014,8,21,17,4,1,17,25,42,17,25,12,1,8,21
2014,8,21,18,6,33,18,28,15,18,27,45,1,8,21
2014,8,21,19,9,5,19,30,47,19,30,17,1,8,21
2014,8,21,20,11,38,20,33,21,20,32,50,1,8,21
2014,8,21,21,14,12,21,35,55,21,35,25,1,8,21
2014,8,21,22,16,47,22,38,30,22,38,0,1,8,21
2014,8,21,23,19,21,23,41,3,23,40,32,1,8,21
2014,8,22,0,21,49,0,43,27,0,42,57,1,8,22
2014,8,22,1,24,9,1,45,48,1,45,17,1,8,22
2014,8,22,2,26,30,2,48,9,2,47,39,1,8,22
2014,8,22,3,28,53,3,50,31,3,50,1,1,8,22
2014,8,22,4,31,15,4,52,54,4,52,24,1,8,22
2014,8,22,5,33,40,5,55,21,5,54,51,1,8,22
2014,8,22,6,36,9,6,57,50,6,57,20,1,8,22
2014,8,22,7,38,38,8,0,19,7,59,49,1,8,22
2014,8,22,8,41,8,9,2,48,9,2,18,1,8,22
2014,8,22,9,43,35,10,5,14,10,4,43,1,8,22
2014,8,22,10,46,7,11,7,48,11,7,18,1,8,22
2014,8,22,11,48,41,12,10,22,12,9,51,1,8,22
2014,8,22,12,51,16,13,12,58,13,12,27,1,8,22
2014,8,22,13,53,53,14,15,36,14,15,6,1,8,22
2014,8,22,14,56,32,15,18,14,15,17,44,1,8,22
2014,8,22,15,59,10,16,20,52,16,20,22,1,8,22
2014,8,22,17,1,48,17,23,31,17,23,1,1,8,22
2014,8,22,18,4,24,18,26,6,18,25,35,1,8,22
2014,8,22,19,6,58,19,28,40,19,28,9,1,8,22
2014,8,22,20,9,31,20,31,14,20,30,43,1,8,22
2014,8,22,21,12,7,21,33,51,21,33,20,1,8,22
2014,8,22,22,14,45,22,36,29,22,35,58,1,8,22
2014,8,22,23,17,23,23,39,7,23,38,37,1,8,22
2014,8,23,0,19,58,0,41,38,0,41,8,1,8,23
2014,8,23,1,22,25,1,44,4,1,43,34,1,8,23
2014,8,23,2,24,48,2,46,27,2,45,57,1,8,23
2014,8,23,3,27,12,3,48,51,3,48,20,1,8,23
2014,8,23,4,29,36,4,51,15,4,50,45,1,8,23
2014,8,23,5,32,2,5,53,43,5,53,12,1,8,23
2014,8,23,6,34,30,6,56,11,6,55,40,1,8,23
2014,8,23,7,36,58,7,58,38,7,58,8,1,8,23
2014,8,23,8,39,25,9,1,5,9,0,35,1,8,23
2014,8,23,9,41,51,10,3,30,10,3,0,1,8,23
2014,8,23,10,44,24,11,6,6,11,5,35,1,8,23
2014,8,23,11,47,0,12,8,41,12,8,11,1,8,23
2014,8,23,12,49,37,13,11,20,13,10,49,1,8,23
2014,8,23,13,52,16,14,13,59,14,13,28,1,8,23
2014,8,23,14,54,55,15,16,37,15,16,7,1,8,23
2014,8,23,15,57,34,16,19,16,16,18,46,1,8,23
2014,8,23,17,0,13,17,21,56,17,21,26,1,8,23
2014,8,23,18,2,50,18,24,31,18,24,1,1,8,23
2014,8,23,19,5,24,19,27,6,19,26,36,1,8,23
2014,8,23,20,7,59,20,29,42,20,29,12,1,8,23
2014,8,23,21,10,37,21,32,17,21,31,47,1,8,23
2014,8,23,22,13,7,22,34,48,22,34,18,1,8,23
2014,8,23,23,15,39,23,37,20,23,36,50,1,8,23
2014,8,24,0,18,7,0,39,45,0,39,15,1,8,24
2014,8,24,1,20,29,1,42,6,1,41,36,1,8,24
2014,8,24,2,22,49,2,44,27,2,43,57,1,8,24
2014,8,24,3,25,10,3,46,48,3,46,18,1,8,24
2014,8,24,4,27,31,4,49,9,4,48,38,1,8,24
2014,8,24,5,29,52,5,51,30,5,51,0,1,8,24
2014,8,24,6,32,14,6,53,53,6,53,23,1,8,24
2014,8,24,7,34,38,7,56,17,7,55,47,1,8,24
2014,8,24,8,37,3,8,58,42,8,58,12,1,8,24
2014,8,24,9,39,23,10,0,59,10,0,29,1,8,24
2014,8,24,10,41,48,11,3,29,11,2,58,1,8,24
2014,8,24,11,44,17,12,5,57,12,5,27,1,8,24
2014,8,24,12,46,47,13,8,26,13,7,55,1,8,24
2014,8,24,13,49,16,14,10,58,14,10,28,1,8,24
2014,8,24,14,51,55,15,13,38,15,13,8,1,8,24
2014,8,24,15,54,37,16,16,20,16,15,50,1,8,24
2014,8,24,16,57,19,17,19,1,17,18,31,1,8,24
2014,8,24,17,59,58,18,21,39,18,21,9,1,8,24
2014,8,24,19,2,35,19,24,17,19,23,46,1,8,24
2014,8,24,20,5,11,20,26,54,20,26,23,1,8,24
2014,8,24,21,7,48,21,29,32,21,29,2,1,8,24
