,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,ref_o3_smooth
2014-08-11 01:15:00,40.0,1407719729.77,334.0,522.923076923,21.1307692308,46.9615384615,16.0,
2014-08-11 02:18:00,12.0,1407723508.25,320.0,504.0,19.6083333333,46.7583333333,16.0,
2014-08-11 02:19:00,10.0,1407723568.46,319.076923077,504.0,19.4461538462,47.3230769231,16.0,
2014-08-11 02:20:00,11.0,1407723628.58,319.0,503.916666667,19.3583333333,47.8833333333,16.0,
2014-08-11 03:22:00,7.0,1407727350.15,315.0,500.0,18.6769230769,49.6769230769,16.0,
2014-08-11 03:23:00,8.0,1407727410.42,315.0,499.75,18.6,49.9166666667,16.0,
2014-08-11 03:24:00,8.0,1407727470.54,314.769230769,499.076923077,18.5076923077,50.0923076923,16.0,
2014-08-11 04:26:00,9.0,1407731189.69,308.0,490.923076923,17.6,51.4,16.0,
2014-08-11 04:27:00,14.0,1407731249.75,308.0,490.416666667,17.5166666667,51.8583333333,16.0,
2014-08-11 04:28:00,8.0,1407731310.0,307.769230769,490.0,17.5,52.2076923077,16.0,
2014-08-11 05:31:00,12.0,1407735090.67,303.5,488.333333333,17.1916666667,50.0833333333,16.0,
2014-08-11 05:32:00,12.0,1407735148.5,303.0,487.166666667,17.125,50.225,16.0,
2014-08-11 05:33:00,12.0,1407735208.92,302.769230769,487.0,17.0846153846,50.3769230769,16.0,
2014-08-11 06:35:00,7.0,1407738930.0,304.0,486.461538462,17.0,52.9153846154,16.0,
2014-08-11 06:36:00,8.0,1407738990.33,304.25,487.083333333,17.0,53.075,16.0,
2014-08-11 06:37:00,8.0,1407739048.17,304.833333333,488.166666667,17.0,53.2916666667,16.0,
2014-08-11 07:39:00,20.0,1407742768.33,358.25,558.0,24.125,47.9916666667,16.0,
2014-08-11 07:40:00,20.0,1407742828.62,359.0,558.769230769,24.2,47.8,16.0,
2014-08-11 07:41:00,21.0,1407742888.83,359.5,560.333333333,24.3083333333,47.7583333333,16.0,
2014-08-11 08:44:00,21.0,1407746670.17,416.166666667,633.25,32.7,25.9,16.0,
2014-08-11 08:45:00,28.0,1407746730.31,417.615384615,635.692307692,32.7923076923,26.0692307692,16.0,
2014-08-11 08:46:00,36.0,1407746790.67,418.5,636.0,32.8416666667,26.0083333333,16.0,
2014-08-11 09:48:00,20.0,1407750509.67,477.25,702.833333333,38.9916666667,19.8416666667,16.0,
2014-08-11 09:49:00,22.0,1407750569.85,477.307692308,702.846153846,38.9538461538,19.7615384615,16.0,
2014-08-11 09:50:00,23.0,1407750630.0,478.5,703.5,38.9,19.675,16.0,
2014-08-11 10:52:00,37.0,1407754349.75,529.083333333,747.666666667,42.0,17.825,16.0,
2014-08-11 10:53:00,38.0,1407754410.23,530.230769231,748.0,42.0384615385,17.9,16.0,
2014-08-11 10:54:00,37.0,1407754470.5,531.0,748.75,42.075,17.9083333333,16.0,
2014-08-11 11:57:00,37.0,1407758250.5,562.083333333,750.25,42.1416666667,15.8,16.0,
2014-08-11 11:58:00,36.0,1407758308.33,562.916666667,751.25,42.1666666667,15.8,16.0,
2014-08-11 11:59:00,36.0,1407758368.77,563.230769231,750.307692308,42.2,15.6461538462,16.0,
2014-08-11 13:02:00,44.0,1407762149.08,600.307692308,759.538461538,42.9538461538,13.7615384615,16.0,
2014-08-11 13:03:00,42.0,1407762209.33,599.916666667,758.25,42.8416666667,13.7,16.0,
2014-08-11 13:04:00,38.0,1407762269.54,600.0,758.0,42.7307692308,13.7461538462,16.0,
2014-08-11 14:07:00,45.0,1407766049.85,623.538461538,771.923076923,43.1,13.4,16.0,
2014-08-11 14:08:00,52.0,1407766110.17,623.666666667,774.083333333,43.1,13.5,16.0,
2014-08-11 14:09:00,54.0,1407766170.46,624.615384615,774.230769231,43.1,13.3615384615,16.0,
2014-08-11 15:12:00,52.0,1407769949.0,627.833333333,779.333333333,45.3333333333,11.2,16.0,
2014-08-11 15:13:00,47.0,1407770009.38,627.538461538,780.0,45.3153846154,11.2692307692,16.0,
2014-08-11 15:14:00,52.0,1407770070.0,627.0,779.25,45.3,11.325,16.0,
2014-08-11 16:16:00,48.0,1407773788.17,624.083333333,774.916666667,44.8,10.2333333333,16.0,
2014-08-11 16:17:00,49.0,1407773848.54,624.0,776.230769231,44.8,10.4461538462,16.0,
2014-08-11 16:18:00,45.0,1407773908.92,624.0,776.166666667,44.7916666667,10.55,16.0,
2014-08-11 17:21:00,46.0,1407777690.38,624.692307692,774.692307692,44.1,10.9769230769,17.0,
2014-08-11 17:22:00,50.0,1407777750.83,624.833333333,773.333333333,44.1,10.8916666667,17.0,
2014-08-11 17:23:00,54.0,1407777808.83,625.25,772.0,44.1,10.6416666667,17.0,
2014-08-11 18:26:00,58.0,1407781590.38,563.769230769,713.846153846,40.5615384615,12.8538461538,17.0,
2014-08-11 18:27:00,61.0,1407781650.83,561.0,713.75,40.4,13.3583333333,17.0,
2014-08-11 18:28:00,57.0,1407781708.75,559.333333333,712.25,40.25,13.7166666667,17.0,
2014-08-11 19:30:00,31.0,1407785429.83,456.0,627.166666667,32.95,19.2833333333,17.0,
2014-08-11 19:31:00,27.0,1407785490.23,455.230769231,627.0,32.8769230769,19.3153846154,17.0,
2014-08-11 19:32:00,22.0,1407785553.6,454.5,627.1,32.76,19.58,17.0,
2014-08-11 20:35:00,11.0,1407789333.91,389.909090909,569.0,26.5636363636,26.4363636364,17.0,
2014-08-11 20:36:00,12.0,1407789390.33,389.0,569.25,26.5166666667,26.5416666667,17.0,
2014-08-11 20:37:00,12.0,1407789448.5,388.25,570.916666667,26.5916666667,26.5333333333,17.0,
2014-08-11 21:39:00,28.0,1407793169.31,364.923076923,547.0,23.0153846154,34.9923076923,17.0,
2014-08-11 21:40:00,28.0,1407793229.83,365.0,547.833333333,23.1416666667,34.9416666667,17.0,
2014-08-11 21:41:00,27.0,1407793290.31,364.384615385,548.0,23.3307692308,34.6846153846,17.0,
2014-08-11 22:44:00,23.0,1407797068.75,353.916666667,525.833333333,22.6666666667,32.9333333333,17.0,
2014-08-11 22:45:00,24.0,1407797129.23,354.0,525.769230769,22.8384615385,32.4846153846,17.0,
2014-08-11 22:46:00,22.0,1407797189.67,354.583333333,526.333333333,22.9666666667,32.1083333333,17.0,
2014-08-12 00:53:00,19.0,1407804809.54,331.923076923,505.769230769,20.4923076923,37.4923076923,17.0,
2014-08-12 00:54:00,21.0,1407804869.75,332.083333333,506.833333333,20.6,37.3416666667,17.0,
2014-08-12 00:55:00,19.0,1407804930.08,332.846153846,507.230769231,20.6769230769,37.2769230769,17.0,
2014-08-12 01:58:00,16.0,1407808708.75,326.833333333,502.416666667,19.9083333333,38.7,17.0,
2014-08-12 01:59:00,19.0,1407808769.0,326.692307692,502.0,19.9846153846,38.4769230769,17.0,
2014-08-12 02:00:00,20.0,1407808829.25,326.916666667,502.0,20.05,38.4,17.0,
2014-08-12 03:02:00,18.0,1407812550.15,319.846153846,498.076923077,19.0153846154,41.0846153846,17.0,
2014-08-12 03:03:00,18.0,1407812610.33,320.0,499.666666667,19.1,41.025,17.0,
2014-08-12 03:04:00,20.0,1407812670.38,319.923076923,499.923076923,19.1153846154,40.8615384615,17.0,
2014-08-12 04:07:00,13.0,1407816449.42,312.916666667,493.583333333,17.9166666667,43.9583333333,17.0,
2014-08-12 04:08:00,14.0,1407816509.38,313.0,494.461538462,17.9923076923,43.8153846154,17.0,
2014-08-12 04:09:00,16.0,1407816569.5,313.0,495.916666667,18.0,43.625,17.0,
2014-08-12 05:11:00,11.0,1407820290.5,312.0,488.0,17.9583333333,44.6,17.0,
2014-08-12 05:12:00,12.0,1407820348.42,312.0,488.333333333,17.9916666667,44.35,17.0,
2014-08-12 05:13:00,10.0,1407820408.77,312.0,489.0,18.0,44.1230769231,17.0,
2014-08-12 06:16:00,10.0,1407824189.0,307.0,481.666666667,17.3,46.2,17.0,
2014-08-12 06:17:00,10.0,1407824249.38,307.307692308,480.692307692,17.3230769231,46.2,17.0,
2014-08-12 06:18:00,9.0,1407824309.67,307.916666667,479.75,17.3583333333,46.2083333333,17.0,
2014-08-12 07:20:00,15.0,1407828029.17,349.583333333,537.0,22.4833333333,44.1666666667,17.0,
2014-08-12 07:21:00,19.0,1407828089.46,350.615384615,537.615384615,22.6615384615,43.8230769231,17.0,
2014-08-12 07:22:00,18.0,1407828149.67,352.0,539.0,22.825,43.5916666667,17.0,
2014-08-12 08:24:00,33.0,1407831869.92,416.769230769,642.692307692,32.0230769231,28.1461538462,17.0,
2014-08-12 08:25:00,36.0,1407831930.33,418.416666667,644.166666667,32.1666666667,27.975,17.0,
2014-08-12 08:26:00,40.0,1407831988.17,419.416666667,646.333333333,32.3333333333,27.7416666667,17.0,
2014-08-12 09:28:00,39.0,1407835709.08,481.153846154,712.923076923,39.1153846154,20.6461538462,17.0,
2014-08-12 09:29:00,30.0,1407835769.42,482.75,714.333333333,39.2166666667,20.5333333333,17.0,
2014-08-12 09:30:00,31.0,1407835829.77,483.692307692,715.692307692,39.2923076923,20.2307692308,17.0,
2014-08-12 23:49:00,27.0,1407887369.17,355.0,558.916666667,24.275,31.875,18.0,
2014-08-12 23:50:00,22.0,1407887421.67,355.0,558.666666667,24.3,31.9,18.0,
2014-08-12 23:51:00,20.0,1407887489.08,355.0,557.692307692,24.2,31.8846153846,18.0,
